baseline	range	search_ef	build_seconds	space_usage_bytes	space_usage_source	recall	avg_ms	qps	kpqs	avg_hops	avg_dist_calcs	valid_queries
dsg_static	100	160	6133.770000	2901705464	index_file_bytes	0.005200	0.006701	149236.535731	149.236536	4.182000	4.400000	1000
dsg_static	1000	160	6133.770000	2901705464	index_file_bytes	0.070300	0.055629	17976.085156	17.976085	44.825000	49.098000	1000
dsg_static	10000	160	6133.770000	2901705464	index_file_bytes	0.976000	1.019919	980.469787	0.980470	165.121000	1134.197000	1000
dsg_static	100000	160	6133.770000	2901705464	index_file_bytes	0.995700	2.501509	399.758729	0.399759	164.909000	2757.871000	1000
dsg_static	1000000	160	6133.770000	2901705464	index_file_bytes	0.996800	3.209707	311.554913	0.311555	166.416000	3479.395000	1000
